PropertyID,Street,ZestimateDate,ZestimateAmount,SaleDate,SaleAmount,ZestimateOnSaleDate,,Delta of FandG,
49084485, Phinney Ave N ,7/1/2004,"$575,717.00",#N/A,#N/A,#N/A,,,
49084486, Phinney Ave N ,7/1/2004,"$481,000.00",#N/A,#N/A,#N/A,,,
49084487, PHINNEY AVE N ,7/1/2004,"$558,350.00",7/19/2000,"$460,000.00","$458,746.00",,,
49084488, PHINNEY AVE N ,7/1/2004,"$550,732.00",#N/A,#N/A,#N/A,,,
49084489, PHINNEY AVE N ,7/1/2004,"$501,749.00",8/17/2006,"$569,950.00","$622,933.00",,,
49084490, PHINNEY AVE N ,7/1/2004,"$501,672.00",2/3/2006,"$550,000.00","$620,249.00",,,
49084491, PHINNEY AVE N ,7/1/2004,"$548,539.00",9/24/2004,"$585,000.00","$585,910.00",,,
49084492, Phinney Ave N ,7/1/2004,"$490,652.00",#N/A,#N/A,#N/A,,,
49084493, PHINNEY AVE N ,7/1/2004,"$461,651.00",#N/A,#N/A,#N/A,,,
49084494, PHINNEY AVE N ,7/1/2004,"$453,028.00",#N/A,#N/A,#N/A,,,
49084495,N 44TH ST  ,7/1/2004,"$253,014.00",#N/A,#N/A,#N/A,,,
49084496,N 44th St  ,7/1/2004,"$371,635.00",#N/A,#N/A,#N/A,,,
49084497, Greenwood Ave N ,7/1/2004,"$407,567.00",#N/A,#N/A,#N/A,,,
49084498, Greenwood Ave N ,7/1/2004,"$421,171.00",#N/A,#N/A,#N/A,,,
49084499, Greenwood Ave N ,7/1/2004,"$433,757.00",#N/A,#N/A,#N/A,,,
49084500, GREENWOOD AVE N ,7/1/2004,"$384,753.00",5/19/2005,"$545,950.00","$439,072.00",,,
49084501, GREENWOOD AVE N ,7/1/2004,"$510,530.00",#N/A,#N/A,#N/A,,,
49084502, GREENWOOD AVE N ,7/1/2004,"$461,200.00",11/23/1999,"$295,000.00","$314,685.00",,,
49084503, Greenwood Ave N ,7/1/2004,"$258,524.00",#N/A,#N/A,#N/A,,,
49084504, FRANCIS AVE N ,7/1/2004,"$484,777.00",12/12/2003,"$404,000.00","$427,823.00",,,
49084505, Francis Ave N ,7/1/2004,"$435,965.00",#N/A,#N/A,#N/A,,,
49084506, FRANCIS AVE N ,7/1/2004,"$419,350.00",8/19/2005,"$455,000.00","$513,112.00",,,
49084507, Francis Ave N ,7/1/2004,"$339,261.00",#N/A,#N/A,#N/A,,,
49084508, FRANCIS AVE N ,7/1/2004,"$349,657.00",10/17/2003,"$301,500.00","$303,066.00",,,
49084509, FRANCIS AVE N ,7/1/2004,"$437,903.00",4/30/1998,"$225,000.00","$242,100.00",,,
49084510,N 44TH ST  ,7/1/2004,"$447,262.00",12/17/2001,"$25,000.00","$334,414.00",,,
49084511,N 44TH ST  ,7/1/2004,"$566,524.00",2/19/2003,"$447,500.00","$488,857.00",,,
49084512, Phinney Ave N ,7/1/2004,"$521,706.00",#N/A,#N/A,#N/A,,,
49084513, PHINNEY AVE N ,7/1/2004,"$446,510.00",5/26/2006,"$645,000.00","$539,186.00",,,
49084514, Phinney Ave N ,7/1/2004,"$485,248.00",7/27/2006,"$725,000.00","$755,033.00",,,
49084515, Phinney Ave N ,7/1/2004,"$471,940.00",8/10/2000,"$375,000.00","$348,596.00",,,
49084516, PHINNEY AVE N ,7/1/2004,"$410,400.00",#N/A,#N/A,#N/A,,,
49084517, PHINNEY AVE N ,7/1/2004,"$386,504.00",#N/A,#N/A,#N/A,,,
49084518, PHINNEY AVE N ,7/1/2004,"$440,366.00",10/23/2003,"$479,950.00","$385,606.00",,,
49084519, FRANCIS AVE N ,7/1/2004,"$365,169.00",10/31/1996,"$210,000.00","$167,805.00",,,
49084520, FRANCIS AVE N ,7/1/2004,"$372,973.00",#N/A,#N/A,#N/A,,,
49084521, FRANCIS AVE N ,7/1/2004,"$430,568.00",6/25/2002,"$335,950.00","$345,382.00",,,
49084522, Francis Ave N ,7/1/2004,"$631,474.00",#N/A,#N/A,#N/A,,,
49084523, Francis Ave N ,7/1/2004,"$401,981.00",#N/A,#N/A,#N/A,,,
49084524, Francis Ave N ,7/1/2004,"$344,849.00",#N/A,#N/A,#N/A,,,
49084525,N 44th St  ,7/1/2004,"$350,406.00",#N/A,#N/A,#N/A,,,
49084526,N 44th St  ,7/1/2004,"$410,767.00",#N/A,#N/A,#N/A,,,
49084527, FRANCIS AVE N ,7/1/2004,"$416,753.00",6/20/2005,"$600,000.00","$497,214.00",,,
49084528, FRANCIS AVE N ,7/1/2004,"$398,879.00",#N/A,#N/A,#N/A,,,
49084529,N 43RD ST  ,7/1/2004,"$363,933.00",8/15/1996,"$138,500.00","$169,832.00",,,
49084530,N 43rd St  ,7/1/2004,"$347,779.00",#N/A,#N/A,#N/A,,,
49084531, Francis Ave N ,7/1/2004,"$404,044.00",#N/A,#N/A,#N/A,,,
49084532, FRANCIS AVE N ,7/1/2004,"$408,788.00",#N/A,#N/A,#N/A,,,
49084533, FRANCIS AVE N ,7/1/2004,"$429,194.00",#N/A,#N/A,#N/A,,,
49084534, FRANCIS AVE N ,7/1/2004,"$433,488.00",6/1/2006,"$760,000.00","$541,266.00",,,
49084535, Francis Ave N ,7/1/2004,"$488,031.00",#N/A,#N/A,#N/A,,,
49084536, FRANCIS AVE N ,7/1/2004,"$289,279.00",7/24/1998,"$171,000.00","$166,196.00",,,
49084537, FRANCIS AVE N ,7/1/2004,"$424,840.00",#N/A,#N/A,#N/A,,,
49084538, Francis Ave N ,7/1/2004,"$265,808.00",#N/A,#N/A,#N/A,,,
49084539,N 43RD ST  ,7/1/2004,"$317,219.00",#N/A,#N/A,#N/A,,,
48849109, Fremont Ave N ,7/1/2000,"$103,276.00",8/22/2007,"$230,000.00","$228,405.00",,"$1,595.00",
49084541,N 43rd St  ,7/1/2004,"$400,533.00",#N/A,#N/A,#N/A,,,
49084542, Phinney Ave N ,7/1/2004,"$331,873.00",#N/A,#N/A,#N/A,,,
49084543, Phinney Ave N ,7/1/2004,"$338,317.00",#N/A,#N/A,#N/A,,,
49084544, PHINNEY AVE N ,7/1/2004,"$473,788.00",4/5/2005,"$465,000.00","$499,345.00",,,
49084545, PHINNEY AVE N ,7/1/2004,"$534,061.00",12/11/2006,"$710,000.00","$638,271.00",,,
49084546, PHINNEY AVE N ,7/1/2004,"$458,373.00",7/7/2006,"$650,000.00","$635,617.00",,,
49084547,N 44TH ST  ,7/1/2004,"$476,945.00",9/30/1997,"$350,000.00","$267,164.00",,,
49084548, Phinney Ave N ,7/1/2004,"$634,501.00",10/31/2000,"$472,000.00","$470,461.00",,,
49084549, PHINNEY AVE N ,7/1/2004,"$457,726.00",#N/A,#N/A,#N/A,,,
49084550, PHINNEY AVE N ,7/1/2004,"$536,651.00",#N/A,#N/A,#N/A,,,
49084551, PHINNEY AVE N ,7/1/2004,"$558,558.00",#N/A,#N/A,#N/A,,,
49084552, PHINNEY AVE N ,7/1/2004,"$492,998.00",#N/A,#N/A,#N/A,,,
49084553, PHINNEY AVE N ,7/1/2004,"$536,979.00",#N/A,#N/A,#N/A,,,
49084554, PHINNEY AVE N ,7/1/2004,"$501,493.00",#N/A,#N/A,#N/A,,,
49084555, PHINNEY AVE N ,7/1/2004,"$518,531.00",#N/A,#N/A,#N/A,,,
49084556, Phinney Ave N ,7/1/2004,"$518,047.00",#N/A,#N/A,#N/A,,,
49084557, GREENWOOD AVE N ,7/1/2004,"$335,117.00",#N/A,#N/A,#N/A,,,
49084558, GREENWOOD AVE N ,7/1/2004,"$347,566.00",#N/A,#N/A,#N/A,,,
49084559, Greenwood Ave N ,7/1/2004,"$384,972.00",#N/A,#N/A,#N/A,,,
49084560, Greenwood Ave N ,7/1/2004,"$431,346.00",#N/A,#N/A,#N/A,,,
49084561, Greenwood Ave N ,7/1/2004,"$357,472.00",#N/A,#N/A,#N/A,,,
49084562, GREENWOOD AVE N ,7/1/2004,"$344,475.00",3/3/2000,"$235,000.00","$236,039.00",,,
49084563,N 43rd St  ,7/1/2004,"$410,665.00",#N/A,#N/A,#N/A,,,
49084564, Phinney Ave N ,7/1/2004,"$372,402.00",#N/A,#N/A,#N/A,,,
49084565, PHINNEY AVE N ,7/1/1998,"$232,673.00",#N/A,#N/A,#N/A,,,
49084566, PHINNEY AVE N ,7/1/1998,"$264,836.00",8/30/2006,"$650,000.00","$579,936.00",,,
49084567, PHINNEY AVE N ,7/1/1998,"$264,520.00",#N/A,#N/A,#N/A,,,
49084568, Phinney Ave N ,7/1/1998,"$329,195.00",#N/A,#N/A,#N/A,,,
49084569, Phinney Ave N ,7/1/1998,"$292,668.00",#N/A,#N/A,#N/A,,,
49084570, Phinney Ave N ,7/1/1998,"$265,345.00",#N/A,#N/A,#N/A,,,
49084571, GREENWOOD AVE N ,7/1/1998,"$266,287.00",9/24/1999,"$285,000.00","$297,101.00",,,
49084572, GREENWOOD AVE N ,7/1/1998,"$282,197.00",6/19/2001,"$395,000.00","$363,016.00",,,
49084573, Greenwood Ave N ,7/1/1998,"$250,413.00",#N/A,#N/A,#N/A,,,
49084574, Greenwood Ave N ,7/1/1998,"$269,141.00",#N/A,#N/A,#N/A,,,
49084575, Greenwood Ave N ,7/1/1998,"$240,089.00",8/2/2004,"$390,000.00","$415,848.00",,,
49084576, GREENWOOD AVE N ,7/1/1998,"$315,447.00",#N/A,#N/A,#N/A,,,
49084577,N 43RD ST  ,7/1/1998,"$357,482.00",6/4/1996,"$265,000.00","$256,443.00",,,
49084578, Francis Ave N ,7/1/1998,"$283,377.00",2/13/2003,"$373,000.00","$388,746.00",,,
49084579, FRANCIS AVE N ,7/1/1998,"$292,640.00",#N/A,#N/A,#N/A,,,
49084580, FRANCIS AVE N ,7/1/1998,"$220,253.00",2/27/2004,"$280,000.00","$323,787.00",,,
49084581, FRANCIS AVE N ,7/1/1998,"$266,989.00",10/17/1996,"$224,950.00","$193,308.00",,,
49084582, FRANCIS AVE N ,7/1/1998,"$273,386.00",#N/A,#N/A,#N/A,,,
49084583, Francis Ave N ,7/1/1998,"$269,681.00",#N/A,#N/A,#N/A,,,
49084584, Phinney Ave N ,7/1/1998,"$269,582.00",#N/A,#N/A,#N/A,,,
49084585, PHINNEY AVE N ,7/1/1998,"$211,245.00",4/7/2003,"$325,000.00","$308,121.00",,,
49084586, Phinney Ave N ,7/1/1998,"$296,923.00",#N/A,#N/A,#N/A,,,
49084587,N 43rd St  ,7/1/1998,"$300,951.00",#N/A,#N/A,#N/A,,,
49084588, Francis Ave N ,7/1/1998,"$231,896.00",6/25/2002,"$263,500.00","$309,638.00",,,
49084589,N 43RD ST  ,7/1/1998,"$235,613.00",#N/A,#N/A,#N/A,,,
49084590, FRANCIS AVE N ,7/1/1998,"$355,303.00",#N/A,#N/A,#N/A,,,
49084591, Francis Ave N ,7/1/1998,"$296,964.00",#N/A,#N/A,#N/A,,,
49084592, FRANCIS AVE N ,7/1/1998,"$193,106.00",9/8/2005,"$446,000.00","$382,959.00",,,
49084593, FRANCIS AVE N ,7/1/1998,"$316,275.00",#N/A,#N/A,#N/A,,,
49084594,N 42nd St  ,7/1/1998,"$286,722.00",#N/A,#N/A,#N/A,,,
49084595,N 42ND ST  ,7/1/1998,"$271,279.00",#N/A,#N/A,#N/A,,,
49084596,N 42nd St  ,7/1/1998,"$306,119.00",#N/A,#N/A,#N/A,,,
49085169,N ARGYLE PL  ,7/1/1998,"$378,196.00",#N/A,#N/A,#N/A,,,
49085170, GREENWOOD AVE N ,7/1/1998,"$365,723.00",#N/A,#N/A,#N/A,,,
49085173,N 55TH ST  ,7/1/1998,"$267,778.00",#N/A,#N/A,#N/A,,,
49085174,N Argyle Pl  ,7/1/1998,"$274,871.00",#N/A,#N/A,#N/A,,,
49085175,N 55th St  ,7/1/1998,"$249,927.00",#N/A,#N/A,#N/A,,,
49085176,N Argyle Pl  ,7/1/1998,"$294,768.00",#N/A,#N/A,#N/A,,,
49085177,N 55TH ST  ,7/1/1998,"$272,133.00",#N/A,#N/A,#N/A,,,
49085178,N Argyle Pl  ,7/1/1998,"$295,459.00",#N/A,#N/A,#N/A,,,
49085179, Greenwood Ave N ,7/1/1998,"$299,838.00",#N/A,#N/A,#N/A,,,
49090123, PALATINE AVE N ,7/1/1998,"$220,346.00",#N/A,#N/A,#N/A,,,
49090124, PALATINE AVE N ,7/1/1998,"$229,655.00",6/27/2005,"$387,000.00","$421,641.00",,,
49090125, PALATINE AVE N ,7/1/1998,"$237,415.00",9/4/2003,"$348,000.00","$332,285.00",,,
49090126, PALATINE AVE N ,7/1/1998,"$190,623.00",6/23/2004,"$363,000.00","$310,946.00",,,
49090127, PALATINE AVE N ,7/1/1998,"$195,680.00",9/10/2003,"$216,000.00","$292,093.00",,,
49090128, PALATINE AVE N ,7/1/1998,"$227,283.00",12/31/1997,"$199,950.00","$201,013.00",,,
49090136, GREENWOOD AVE N ,7/1/1998,"$235,409.00",#N/A,#N/A,#N/A,,,
49090137, Greenwood Ave N ,7/1/1998,"$271,794.00",#N/A,#N/A,#N/A,,,
49090138, Greenwood Ave N ,7/1/1998,"$268,797.00",#N/A,#N/A,#N/A,,,
49090139, GREENWOOD AVE N ,7/1/1998,"$257,081.00",#N/A,#N/A,#N/A,,,
49090140, GREENWOOD AVE N ,7/1/1998,"$238,925.00",6/1/2005,"$575,000.00","$444,979.00",,,
49090141, GREENWOOD AVE N ,7/1/1998,"$234,701.00",7/27/1999,"$275,000.00","$265,623.00",,,
49090142, Palatine Ave N ,7/1/1998,"$243,328.00",#N/A,#N/A,#N/A,,,
49090143, PALATINE AVE N ,7/1/1998,"$228,075.00",5/20/2004,"$340,550.00","$374,701.00",,,
49090144, PALATINE AVE N ,7/1/1998,"$229,902.00",8/24/2004,"$352,500.00","$371,867.00",,,
49090145, PALATINE AVE N ,7/1/1998,"$284,167.00",10/29/2003,"$410,000.00","$435,368.00",,,
49090146,N 42nd St  ,7/1/1998,"$217,641.00",#N/A,#N/A,#N/A,,,
49090147,N 42ND ST  ,7/1/1998,"$267,965.00",#N/A,#N/A,#N/A,,,
49090627, Fremont Ave N ,7/1/1998,"$153,960.00",1/17/2002,"$232,500.00","$212,762.00",,,
49090628, Fremont Ave N ,7/1/1998,"$161,337.00",12/10/2002,"$222,000.00","$233,143.00",,,
49090629, Fremont Ave N ,7/1/1998,"$146,848.00",2/14/2006,"$340,000.00","$276,122.00",,,
49090630, Fremont Ave N ,7/1/1998,"$235,312.00",#N/A,#N/A,#N/A,,,
49090631, Fremont Ave N ,7/1/1998,"$236,705.00",#N/A,#N/A,#N/A,,,
49090632, Fremont Ave N ,7/1/1998,"$208,809.00",3/20/2002,"$273,000.00","$275,959.00",,,
49090633, Fremont Ave N ,7/1/1998,"$208,063.00",2/24/2000,"$283,600.00","$251,061.00",,,
49090634, CARR PL N ,7/1/1998,"$189,785.00",4/28/2006,"$326,625.00","$352,183.00",,,
49090635, CARR PL N ,7/1/1998,"$239,328.00",8/29/1997,"$224,000.00","$210,578.00",,,
49091117, Greenwood Ave N ,7/1/1998,"$75,006.00",#N/A,#N/A,#N/A,,,
49091118, Greenwood Ave N ,7/1/1998,"$105,762.00",#N/A,#N/A,#N/A,,,
49091119, Greenwood Ave N ,7/1/1998,"$104,724.00",#N/A,#N/A,#N/A,,,
49091120, Greenwood Ave N ,7/1/1998,"$77,405.00",#N/A,#N/A,#N/A,,,
49091121, Greenwood Ave N ,7/1/1998,"$84,126.00",5/30/1996,"$64,500.00","$73,870.00",,,
49091122, Greenwood Ave N ,7/1/1998,"$114,959.00",11/3/2005,"$225,000.00","$210,787.00",,,
49091123, Greenwood Ave N ,7/1/1998,"$121,494.00",5/1/2000,"$140,000.00","$142,610.00",,,
48950030, Greenwood Ave N ,7/1/2003,"$139,677.00",5/25/2007,"$220,000.00","$228,542.00",,"-$8,542.00",
49091125, Greenwood Ave N ,7/1/1998,"$98,512.00",8/1/2003,"$145,000.00","$136,812.00",,,
49091126, Greenwood Ave N ,7/1/1998,"$90,939.00",2/21/2001,"$130,000.00","$117,500.00",,,
49091127, Greenwood Ave N ,7/1/1998,"$117,717.00",3/9/2001,"$171,000.00","$149,217.00",,,
49091128, Greenwood Ave N ,7/1/1998,"$121,189.00",#N/A,#N/A,#N/A,,,
49091129, Greenwood Ave N ,7/1/1998,"$97,001.00",#N/A,#N/A,#N/A,,,
49091130, Greenwood Ave N ,7/1/1998,"$98,398.00",8/7/1998,"$102,000.00","$97,684.00",,,
48847107, Wallingford Ave N ,7/1/2000,"$376,975.00",3/30/2007,"$218,712.00","$724,551.00",,"-$505,839.00",
49091132, Greenwood Ave N ,7/1/1998,"$123,100.00",12/4/2002,"$179,000.00","$168,143.00",,,
49091133, Greenwood Ave N ,7/1/1998,"$126,650.00",#N/A,#N/A,#N/A,,,
49091134, Greenwood Ave N ,7/1/1998,"$105,097.00",11/15/1996,"$74,000.00","$85,016.00",,,
49091135, Greenwood Ave N ,7/1/1998,"$104,230.00",6/7/2001,"$122,000.00","$135,506.00",,,
49097130,N 42ND ST  ,7/1/1998,"$219,959.00",#N/A,#N/A,#N/A,,,
49097131,N 42ND ST  ,7/1/1997,"$228,634.00",5/15/2002,"$365,000.00","$370,480.00",,,
49097132,N MENFORD PL  ,7/1/1997,"$232,193.00",8/15/2000,"$330,000.00","$342,947.00",,,
49097133, STONE WAY N ,7/1/1997,"$206,877.00",#N/A,#N/A,#N/A,,,
49097134, Stone Way N ,7/1/1997,"$184,516.00",4/2/1999,"$200,000.00","$233,475.00",,,
49097135, Stone Way N ,7/1/1997,"$159,904.00",10/15/1999,"$235,000.00","$216,705.00",,,
49097136,N MENFORD PL  ,7/1/1997,"$212,209.00",10/30/2003,"$430,000.00","$362,720.00",,,
49108401, Albion Pl N ,7/1/1997,"$211,222.00",10/24/1997,"$182,500.00","$218,699.00",,,
49108402, Albion Pl N ,7/1/1997,"$203,046.00",8/11/1999,"$82,000.00","$258,036.00",,,
49108403, Albion Pl N ,7/1/1997,"$167,286.00",#N/A,#N/A,#N/A,,,
49108404, Albion Pl N ,7/1/1997,"$167,485.00",#N/A,#N/A,#N/A,,,
49108405, Albion Pl N ,7/1/1997,"$207,429.00",#N/A,#N/A,#N/A,,,
49114851, Densmore Ave N ,7/1/1997,"$195,664.00",#N/A,#N/A,#N/A,,,
49114852, DENSMORE AVE N ,7/1/1997,"$148,806.00",4/15/2004,"$245,000.00","$250,835.00",,,
49114853, Densmore Ave N ,7/1/1997,"$288,815.00",9/18/2000,"$510,000.00","$385,320.00",,,
49114854, Densmore Ave N ,7/1/1997,"$272,545.00",6/30/2004,"$549,950.00","$481,455.00",,,
49114855,N 85TH ST  ,7/1/1997,"$166,743.00",#N/A,#N/A,#N/A,,,
49114856,N 85TH ST  ,7/1/1997,"$188,819.00",1/25/2006,"$369,000.00","$427,976.00",,,
49114857,N 85TH ST  ,7/1/1997,"$126,764.00",#N/A,#N/A,#N/A,,,
49114858, Wallingford Ave N ,7/1/1997,"$259,151.00",4/11/2003,"$454,000.00","$405,880.00",,,
49114859, WALLINGFORD AVE N ,7/1/1997,"$121,953.00",5/29/2002,"$175,000.00","$183,005.00",,,
49114892, Meridian Ave N ,7/1/1997,"$81,419.00",#N/A,#N/A,#N/A,,,
49114893, MERIDIAN AVE N ,7/1/1997,"$74,752.00",4/26/2004,"$150,000.00","$129,328.00",,,
49114894, Meridian Ave N ,7/1/1997,"$85,394.00",#N/A,#N/A,#N/A,,,
49114895, MERIDIAN AVE N ,7/1/1997,"$83,478.00",#N/A,#N/A,#N/A,,,
49114896, Meridian Ave N ,7/1/1997,"$83,882.00",#N/A,#N/A,#N/A,,,
49114897, MERIDIAN AVE N ,7/1/1997,"$81,955.00",7/15/1999,"$110,000.00","$105,931.00",,,
49114898, MERIDIAN AVE N ,7/1/1997,"$85,512.00",11/27/2002,"$139,500.00","$135,823.00",,,
49114899, Meridian Ave N ,7/1/1997,"$85,071.00",#N/A,#N/A,#N/A,,,
49114900, MERIDIAN AVE N ,7/1/1997,"$83,586.00",4/15/1999,"$107,000.00","$104,355.00",,,
49114901, Meridian Ave N ,7/1/1997,"$82,728.00",8/7/2006,"$186,000.00","$209,940.00",,,
49114902, Meridian Ave N ,7/1/1997,"$78,848.00",2/14/2003,"$135,000.00","$126,124.00",,,
49114903, MERIDIAN AVE N ,7/1/1997,"$81,474.00",6/30/2000,"$118,000.00","$115,387.00",,,
49114904, MERIDIAN AVE N ,7/1/1997,"$84,050.00",11/18/1999,"$110,000.00","$119,630.00",,,
49114905, MERIDIAN AVE N ,7/1/1997,"$81,425.00",3/28/2003,"$135,000.00","$129,158.00",,,
49114906, MERIDIAN AVE N ,7/1/1997,"$83,784.00",#N/A,#N/A,#N/A,,,
49114907, MERIDIAN AVE N ,7/1/1997,"$83,933.00",5/17/1996,"$79,200.00","$80,945.00",,,
49114908, MERIDIAN AVE N ,7/1/1997,"$84,203.00",4/5/2004,"$148,000.00","$147,332.00",,,
49114909, MERIDIAN AVE N ,7/1/1997,"$82,249.00",9/5/2002,"$137,500.00","$135,285.00",,,
49114910, MERIDIAN AVE N ,7/1/1997,"$87,668.00",10/20/2000,"$132,000.00","$129,537.00",,,
49114911, Meridian Ave N ,7/1/1997,"$86,609.00",3/1/2004,"$150,500.00","$148,842.00",,,
49114918,N 55TH ST  ,7/1/1997,"$160,006.00",11/12/1999,"$220,000.00","$213,368.00",,,
49114919,N 55TH ST  ,7/1/1997,"$192,958.00",#N/A,#N/A,#N/A,,,
49114920,N 55TH ST  ,7/1/1997,"$209,279.00",10/27/1998,"$295,000.00","$249,780.00",,,
49114921,N 55th St  ,7/1/1997,"$187,557.00",#N/A,#N/A,#N/A,,,
49114922,N 55TH ST  ,7/1/1997,"$305,405.00",7/9/2001,"$546,000.00","$494,145.00",,,
49114923,N 55TH ST  ,7/1/1997,"$180,409.00",#N/A,#N/A,#N/A,,,
49114924,N 55TH ST  ,7/1/1997,"$227,328.00",4/15/2004,"$422,580.00","$419,980.00",,,
49114925,N 55TH ST  ,7/1/1997,"$164,457.00",7/20/2005,"$420,000.00","$373,907.00",,,
49114926,N 55TH ST  ,7/1/1997,"$211,375.00",5/15/2000,"$341,000.00","$301,537.00",,,
49114927,N 55TH ST  ,7/1/1997,"$192,169.00",9/11/1997,"$212,000.00","$201,914.00",,,
49114928, Wallingford Ave N ,7/1/1997,"$254,247.00",5/5/2005,"$570,000.00","$525,390.00",,,
68480219, Greenwood Ave N ,7/1/2007,"$250,182.00",6/28/2007,"$215,900.00","$248,765.00",,"-$32,865.00",
49114930,N 54th St  ,7/1/1997,"$294,863.00",#N/A,#N/A,#N/A,,,
49114931,N 54TH ST  ,7/1/1997,"$236,213.00",10/26/1999,"$250,000.00","$321,810.00",,,
49114932,N 54th St  ,7/1/1997,"$198,545.00",#N/A,#N/A,#N/A,,,
49114933,N 54th St  ,7/1/1997,"$251,184.00",#N/A,#N/A,#N/A,,,
49114934,N 54TH ST  ,7/1/1997,"$297,547.00",4/30/1998,"$325,000.00","$334,053.00",,,
49114935,N 54th St  ,7/1/1997,"$229,879.00",12/29/1998,"$289,950.00","$274,361.00",,,
49114936,N 54th St  ,7/1/1997,"$225,483.00",1/9/1998,"$265,000.00","$233,959.00",,,
49114937,N 54TH ST  ,7/1/1997,"$251,430.00",#N/A,#N/A,#N/A,,,
49114938,N 54TH ST  ,7/1/1997,"$201,197.00",7/26/2005,"$459,000.00","$466,826.00",,,
49114939,N 54th St  ,7/1/1997,"$172,690.00",#N/A,#N/A,#N/A,,,
49114940,N 54TH ST  ,7/1/2004,"$663,639.00",#N/A,#N/A,#N/A,,,
49114941,N 55th St  ,7/1/1997,"$208,862.00",#N/A,#N/A,#N/A,,,
49114942,N 55th St  ,7/1/1997,"$182,821.00",8/3/2001,"$269,000.00","$278,682.00",,,
49114943,N 55TH ST  ,7/1/1997,"$369,449.00",#N/A,#N/A,#N/A,,,
49114944,N 55TH ST  ,7/1/1997,"$216,609.00",5/2/2000,"$340,000.00","$306,625.00",,,
49114945,N 55TH ST  ,7/1/1997,"$215,916.00",12/14/2001,"$347,000.00","$349,127.00",,,
49114946,N 55TH ST  ,7/1/1997,"$232,069.00",7/14/2006,"$545,000.00","$589,128.00",,,
49114947,N 55TH ST  ,7/1/1997,"$212,510.00",8/30/2000,"$387,500.00","$327,599.00",,,
49114948,N 55th St  ,7/1/1997,"$232,589.00",#N/A,#N/A,#N/A,,,
49114949,N 55TH ST  ,7/1/1997,"$296,016.00",#N/A,#N/A,#N/A,,,
49114950,N 55TH ST  ,7/1/1997,"$199,735.00",10/29/2004,"$510,000.00","$405,051.00",,,
49114951, WOODLAWN AVE N ,7/1/1997,"$194,715.00",6/28/2001,"$305,000.00","$308,180.00",,,
49114952, Woodlawn Ave N ,7/1/1997,"$252,326.00",#N/A,#N/A,#N/A,,,
49114953,N 54TH ST  ,7/1/1997,"$259,281.00",6/7/1996,"$235,000.00","$225,600.00",,,
49114954,N 54th St  ,7/1/1997,"$312,095.00",#N/A,#N/A,#N/A,,,
49114955,N 54th St  ,7/1/1997,"$223,529.00",#N/A,#N/A,#N/A,,,
49114956,N 54TH ST  ,7/1/1997,"$217,090.00",2/22/2002,"$383,000.00","$349,242.00",,,
49114957,N 54th St  ,7/1/1997,"$246,496.00",#N/A,#N/A,#N/A,,,
49114958,N 54TH ST  ,7/1/1997,"$215,708.00",11/17/2000,"$332,500.00","$332,947.00",,,
49114959,N 54TH ST  ,7/1/1997,"$218,541.00",10/20/1998,"$251,000.00","$260,978.00",,,
49114960,N 54TH ST  ,7/1/1997,"$218,201.00",#N/A,#N/A,#N/A,,,
49114961,N 54th St  ,7/1/1997,"$177,297.00",#N/A,#N/A,#N/A,,,
49114962,N 55TH ST  ,7/1/1997,"$287,233.00",1/11/2006,"$555,000.00","$633,132.00",,,
49114963,N 55TH ST  ,7/1/1997,"$192,013.00",#N/A,#N/A,#N/A,,,
49114964,N 54TH ST  ,7/1/1997,"$219,902.00",2/23/1998,"$193,650.00","$230,580.00",,,
49114965, WOODLAWN AVE N ,7/1/1997,"$271,042.00",10/23/1996,"$275,000.00","$239,391.00",,,
49114966, WOODLAWN AVE N ,7/1/1997,"$274,395.00",12/19/1997,"$260,100.00","$289,919.00",,,
49114967,N 54th St  ,7/1/1997,"$283,326.00",#N/A,#N/A,#N/A,,,
49114968,N 54th St  ,7/1/1997,"$175,789.00",#N/A,#N/A,#N/A,,,
49114969,N 54th St  ,7/1/1997,"$280,728.00",#N/A,#N/A,#N/A,,,
49114970, WOODLAWN AVE N ,7/1/1997,"$142,892.00",1/15/1998,"$145,000.00","$148,387.00",,,
49114971,N 53RD ST  ,7/1/1997,"$187,008.00",#N/A,#N/A,#N/A,,,
49114972,N 53RD ST  ,7/1/1997,"$201,148.00",#N/A,#N/A,#N/A,,,
49114973,N 53RD ST  ,7/1/1997,"$237,315.00",#N/A,#N/A,#N/A,,,
49114974, WALLINGFORD AVE N ,7/1/1997,"$183,785.00",#N/A,#N/A,#N/A,,,
49114975, Wallingford Ave N ,7/1/1997,"$198,156.00",#N/A,#N/A,#N/A,,,
49114976,N 54TH ST  ,7/1/1997,"$237,630.00",#N/A,#N/A,#N/A,,,
49114977,N 54th St  ,7/1/1997,"$188,419.00",#N/A,#N/A,#N/A,,,
49114978,N 54TH ST  ,7/1/1997,"$191,123.00",4/23/2004,"$535,000.00","$359,731.00",,,
49114979,N 54th St  ,7/1/1997,"$179,803.00",#N/A,#N/A,#N/A,,,
49114980,N 54TH ST  ,7/1/1997,"$187,579.00",5/17/1999,"$237,000.00","$240,851.00",,,
49114981,N 54th St  ,7/1/1997,"$155,382.00",#N/A,#N/A,#N/A,,,
49114982,N 54th St  ,7/1/1997,"$215,342.00",#N/A,#N/A,#N/A,,,
